demo_group,demo_cat,scen_id,demand_scenario,refining_scenario,product_scenario,title,ghg_perc_diff,metric,segment,unit_desc,metric_desc,seg_title,scenario,demand_title,scen_title,demo_grp_metric,cuf_05,cuf_06,cuf_07,diff_06_minus_05,diff_07_minus_06,pct_diff_06_minus_05,pct_diff_07_minus_06,has_differences
hawaiian_pacisl,Race,BAU low exports,BAU,low exports,2020 prices,Hawaiian or Other Pacific Islander,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",hawaiian_pacisl_forgone_wages_l,-14.7498109425377,-14.5679839775546,-14.1427591533378,0.181826964983099,0.425224824216802,1.23274098692831,2.91889958742377,non_zero
hawaiian_pacisl,Race,BAU low exports,BAU,low exports,changing prices,Hawaiian or Other Pacific Islander,-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",hawaiian_pacisl_forgone_wages_h,-257.997750313716,-258.681983566809,-260.400254436508,-0.684233253092998,-1.71827086969904,-0.265208999792051,-0.664240642508939,non_zero
hawaiian_pacisl,Race,BAU low exports,BAU,low exports,changing prices,Hawaiian or Other Pacific Islander,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",hawaiian_pacisl_forgone_wages_l,-20.7596944453915,-20.5195710337658,-19.9897381292553,0.240123411625699,0.529832904510499,1.15668085702006,2.58208567634595,non_zero
hawaiian_pacisl,Race,LC1 historical exports,LC1,historical exports,"",Hawaiian or Other Pacific Islander,-0.550668351511017,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",hawaiian_pacisl_sum_cost_2019_pv,812.979337229704,797.018054326887,795.400509839929,-15.9612829028171,-1.61754448695797,-1.96330732798283,-0.20294954150368,non_zero
hawaiian_pacisl,Race,LC1 historical exports,LC1,historical exports,"",Hawaiian or Other Pacific Islander,-0.550668351511017,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",hawaiian_pacisl_sum_cost_pv,899.02909460449,880.405564317123,878.332489650762,-18.623530287367,-2.07307466636098,-2.07151586073641,-0.235468146770396,non_zero
hawaiian_pacisl,Race,LC1 historical exports,LC1,historical exports,2020 prices,Hawaiian or Other Pacific Islander,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",hawaiian_pacisl_forgone_wages_h,-264.235241953022,-263.119891028647,-262.732937983934,1.11535092437504,0.386953044712982,0.422105286233292,0.147063395017465,non_zero
hawaiian_pacisl,Race,LC1 historical exports,LC1,historical exports,2020 prices,Hawaiian or Other Pacific Islander,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",hawaiian_pacisl_forgone_wages_l,-23.7406503821303,-22.1564199717952,-21.912695505714,1.5842304103351,0.243724466081197,6.67307080823515,1.10001736016674,non_zero
hawaiian_pacisl,Race,LC1 historical exports,LC1,historical exports,changing prices,Hawaiian or Other Pacific Islander,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",hawaiian_pacisl_forgone_wages_h,-351.063379176425,-349.347954565934,-348.792260848617,1.71542461049097,0.555693717317013,0.488636728363767,0.15906597134867,non_zero
hawaiian_pacisl,Race,LC1 historical exports,LC1,historical exports,changing prices,Hawaiian or Other Pacific Islander,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",hawaiian_pacisl_forgone_wages_l,-34.1237704088538,-31.8523914241626,-31.5922962204669,2.2713789846912,0.260095203695702,6.65629547226664,0.816564132445009,non_zero
hawaiian_pacisl,Race,LC1 historical production,LC1,historical production,"",Hawaiian or Other Pacific Islander,0.00820535705280947,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",hawaiian_pacisl_sum_cost_2019_pv,-2.63219407923836,-2.63219407923836,-2.63219407923836,0,0,0,0,zero
hawaiian_pacisl,Race,LC1 historical production,LC1,historical production,"",Hawaiian or Other Pacific Islander,0.00820535705280947,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",hawaiian_pacisl_sum_cost_pv,-2.99649454127116,-2.99649454127116,-2.99649454127116,0,0,0,0,zero
hawaiian_pacisl,Race,LC1 historical production,LC1,historical production,2020 prices,Hawaiian or Other Pacific Islander,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",hawaiian_pacisl_forgone_wages_h,-3.73854649842234,-3.73854649842234,-3.73854649842234,0,0,0,0,zero
hawaiian_pacisl,Race,LC1 historical production,LC1,historical production,2020 prices,Hawaiian or Other Pacific Islander,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",hawaiian_pacisl_forgone_wages_l,-0.332788103662088,-0.332788103662088,-0.332788103662088,0,0,0,0,zero
hawaiian_pacisl,Race,LC1 historical production,LC1,historical production,changing prices,Hawaiian or Other Pacific Islander,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",hawaiian_pacisl_forgone_wages_h,-4.47065769236688,-4.47065769236688,-4.47065769236688,0,0,0,0,zero
hawaiian_pacisl,Race,LC1 historical production,LC1,historical production,changing prices,Hawaiian or Other Pacific Islander,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",hawaiian_pacisl_forgone_wages_l,-0.426052315847685,-0.426052315847685,-0.426052315847685,0,0,0,0,zero
hawaiian_pacisl,Race,LC1 low exports,LC1,low exports,"",Hawaiian or Other Pacific Islander,-0.68652858248236,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",hawaiian_pacisl_sum_cost_2019_pv,996.790594469184,975.588605538088,965.175887885419,-21.201988931096,-10.412717652669,-2.12702538012877,-1.0673266983193,non_zero
hawaiian_pacisl,Race,LC1 low exports,LC1,low exports,"",Hawaiian or Other Pacific Islander,-0.68652858248236,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",hawaiian_pacisl_sum_cost_pv,1098.51720419609,1074.50279974456,1062.80439523431,-24.01440445153,-11.6984045102499,-2.18607449749539,-1.0887272246318,non_zero
hawaiian_pacisl,Race,LC1 low exports,LC1,low exports,2020 prices,Hawaiian or Other Pacific Islander,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",hawaiian_pacisl_forgone_wages_h,-347.505100292782,-345.902408613103,-346.88980824844,1.60269167967903,-0.987399635336999,0.461199469685112,-0.285456131773115,non_zero
hawaiian_pacisl,Race,LC1 low exports,LC1,low exports,2020 prices,Hawaiian or Other Pacific Islander,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",hawaiian_pacisl_forgone_wages_l,-28.8918878920135,-28.4748284520949,-28.2484258210671,0.417059439918599,0.226402631027799,1.44351743810375,0.795097436350464,non_zero
hawaiian_pacisl,Race,LC1 low exports,LC1,low exports,changing prices,Hawaiian or Other Pacific Islander,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",hawaiian_pacisl_forgone_wages_h,-457.705137656486,-455.478724098229,-456.76929876576,2.22641355825698,-1.29057466753102,0.486429662917163,-0.283344665568329,non_zero
hawaiian_pacisl,Race,LC1 low exports,LC1,low exports,changing prices,Hawaiian or Other Pacific Islander,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",hawaiian_pacisl_forgone_wages_l,-41.3737261798491,-40.8826218236358,-40.6597085375181,0.491104356213299,0.222913286117702,1.18699571336287,0.545251933888515,non_zero
hispanic,Race,BAU historical exports,BAU,historical exports,"",Hispanic,-0.168394679004793,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",hispanic_sum_cost_2019_pv,493.645233778449,493.645233778449,470.953825029852,0,-22.691408748597,0,-4.59670370458414,non_zero
hispanic,Race,BAU historical exports,BAU,historical exports,"",Hispanic,-0.168394679004793,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",hispanic_sum_cost_pv,538.996523986074,538.996523986074,513.675115391526,0,-25.321408594548,0,-4.69787975760716,non_zero
hispanic,Race,BAU historical exports,BAU,historical exports,2020 prices,Hispanic,-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",hispanic_forgone_wages_h,-108.097591044235,-108.097591044235,-107.914413684328,0,0.183177359907006,0,0.1694555430306,non_zero
hispanic,Race,BAU historical exports,BAU,historical exports,2020 prices,Hispanic,-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",hispanic_forgone_wages_l,-7.41320060525426,-7.41320060525426,-6.92720448624855,0,0.48599611900571,0,6.55582041933751,non_zero
hispanic,Race,BAU historical exports,BAU,historical exports,changing prices,Hispanic,-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",hispanic_forgone_wages_h,-138.126897421783,-138.126897421783,-137.906587256881,0,0.220310164902003,0,0.159498380847045,non_zero
hispanic,Race,BAU historical exports,BAU,historical exports,changing prices,Hispanic,-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",hispanic_forgone_wages_l,-10.3876437952239,-10.3876437952239,-9.73967994029488,0,0.647963854929019,0,6.2378328300682,non_zero
hispanic,Race,BAU historical production,BAU,historical production,"",Hispanic,0.00549319314029759,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",hispanic_sum_cost_2019_pv,0,0,0,0,0,,,zero
hispanic,Race,BAU historical production,BAU,historical production,"",Hispanic,0.00549319314029759,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",hispanic_sum_cost_pv,0,0,0,0,0,,,zero
hispanic,Race,BAU historical production,BAU,historical production,2020 prices,Hispanic,0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",hispanic_forgone_wages_h,0,0,0,0,0,,,zero
hispanic,Race,BAU historical production,BAU,historical production,2020 prices,Hispanic,0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",hispanic_forgone_wages_l,0,0,0,0,0,,,zero
hispanic,Race,BAU historical production,BAU,historical production,changing prices,Hispanic,0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",hispanic_forgone_wages_h,0,0,0,0,0,,,zero
hispanic,Race,BAU historical production,BAU,historical production,changing prices,Hispanic,0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",hispanic_forgone_wages_l,0,0,0,0,0,,,zero
hispanic,Race,BAU low exports,BAU,low exports,"",Hispanic,-0.304254909976136,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",hispanic_sum_cost_2019_pv,708.868301567626,693.191682500595,668.678326355736,-15.676619067031,-24.513356144859,-2.21149951723937,-3.53630269428947,non_zero
hispanic,Race,BAU low exports,BAU,low exports,"",Hispanic,-0.304254909976136,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",hispanic_sum_cost_pv,774.814623854799,757.084295482267,730.655982199038,-17.7303283725321,-26.4283132832289,-2.28833166368512,-3.4908019412018,non_zero
hispanic,Race,BAU low exports,BAU,low exports,2020 prices,Hispanic,-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",hispanic_forgone_wages_h,-167.304542281745,-167.343592505186,-169.055982407637,-0.0390502234409951,-1.71238990245101,-0.0233408028905955,-1.02327784220238,non_zero
hispanic,Race,BAU low exports,BAU,low exports,2020 prices,Hispanic,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",hispanic_forgone_wages_l,-11.8519499893009,-11.4506545856028,-10.9389308310772,0.4012954036981,0.511723754525599,3.38590193225892,4.46894761081172,non_zero
hispanic,Race,BAU low exports,BAU,low exports,changing prices,Hispanic,-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",hispanic_forgone_wages_h,-214.306725356702,-214.38253232245,-216.755222669595,-0.0758069657480007,-2.37269034714501,-0.0353731156228644,-1.10675544385131,non_zero
hispanic,Race,BAU low exports,BAU,low exports,changing prices,Hispanic,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",hispanic_forgone_wages_l,-16.6292495456114,-16.0815590758012,-15.5071493111304,0.547690469810203,0.574409764670799,3.29353689899219,3.57185371121849,non_zero
hispanic,Race,LC1 historical exports,LC1,historical exports,"",Hispanic,-0.550668351511017,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",hispanic_sum_cost_2019_pv,879.654036471533,873.109438784032,864.129098855649,-6.54459768750098,-8.98033992838305,-0.743996777841509,-1.02854688421303,non_zero
hispanic,Race,LC1 historical exports,LC1,historical exports,"",Hispanic,-0.550668351511017,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",hispanic_sum_cost_pv,970.384795886169,963.466161933039,953.858304541681,-6.91863395312998,-9.60785739135792,-0.712978396040489,-0.997217937792575,non_zero
hispanic,Race,LC1 historical exports,LC1,historical exports,2020 prices,Hispanic,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",hispanic_forgone_wages_h,-214.761381989121,-216.02254856216,-218.313549838488,-1.26116657303902,-2.29100127632799,-0.587240853713125,-1.06053802789423,non_zero
hispanic,Race,LC1 historical exports,LC1,historical exports,2020 prices,Hispanic,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",hispanic_forgone_wages_l,-18.0767548550236,-16.7034940066261,-16.3858560958014,1.3732608483975,0.317637910824701,7.59683283537955,1.90162555629796,non_zero
hispanic,Race,LC1 historical exports,LC1,historical exports,changing prices,Hispanic,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",hispanic_forgone_wages_h,-283.609553734574,-285.295791621675,-288.335626091191,-1.68623788710102,-3.039834469516,-0.594563146726411,-1.06550273743507,non_zero
hispanic,Race,LC1 historical exports,LC1,historical exports,changing prices,Hispanic,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",hispanic_forgone_wages_l,-25.9379177632692,-24.0332969653125,-23.7222198950085,1.9046207979567,0.311077070303998,7.34299805921139,1.29435870056854,non_zero
hispanic,Race,LC1 historical production,LC1,historical production,"",Hispanic,0.00820535705280947,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",hispanic_sum_cost_2019_pv,-2.70318387253885,-2.70318387253885,-2.70318387253885,0,0,0,0,zero
hispanic,Race,LC1 historical production,LC1,historical production,"",Hispanic,0.00820535705280947,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",hispanic_sum_cost_pv,-3.05361337741848,-3.05361337741848,-3.05361337741848,0,0,0,0,zero
hispanic,Race,LC1 historical production,LC1,historical production,2020 prices,Hispanic,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",hispanic_forgone_wages_h,-2.93449273814825,-2.93449273814825,-2.93449273814825,0,0,0,0,zero
hispanic,Race,LC1 historical production,LC1,historical production,2020 prices,Hispanic,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",hispanic_forgone_wages_l,-0.265977913820449,-0.265977913820449,-0.265977913820449,0,0,0,0,zero
hispanic,Race,LC1 historical production,LC1,historical production,changing prices,Hispanic,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",hispanic_forgone_wages_h,-3.56991118433983,-3.56991118433983,-3.56991118433983,0,0,0,0,zero
hispanic,Race,LC1 historical production,LC1,historical production,changing prices,Hispanic,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",hispanic_forgone_wages_l,-0.344855976631225,-0.344855976631225,-0.344855976631225,0,0,0,0,zero
hispanic,Race,LC1 low exports,LC1,low exports,"",Hispanic,-0.68652858248236,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",hispanic_sum_cost_2019_pv,1094.81586840581,1086.49886395712,1071.2790796689,-8.31700444869011,-15.2197842882199,-0.759671529131261,-1.40080995876868,non_zero
hispanic,Race,LC1 low exports,LC1,low exports,"",Hispanic,-0.68652858248236,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",hispanic_sum_cost_pv,1206.33334705266,1197.31053947131,1180.93390388083,-9.02280758134998,-16.37663559048,-0.747953093014854,-1.3677851359858,non_zero
hispanic,Race,LC1 low exports,LC1,low exports,2020 prices,Hispanic,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",hispanic_forgone_wages_h,-273.937769977137,-274.85492667084,-277.001514069646,-0.917156693702964,-2.14658739880605,-0.334804760139323,-0.780989238507175,non_zero
hispanic,Race,LC1 low exports,LC1,low exports,2020 prices,Hispanic,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",hispanic_forgone_wages_l,-21.2523324309216,-20.7512542787723,-20.4142782458828,0.501078152149301,0.336976032889499,2.35775604290965,1.62388272228061,non_zero
hispanic,Race,LC1 low exports,LC1,low exports,changing prices,Hispanic,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",hispanic_forgone_wages_h,-359.625171617897,-360.802173203601,-363.552584606039,-1.17700158570398,-2.75041140243798,-0.327285651448933,-0.762304555434569,non_zero
hispanic,Race,LC1 low exports,LC1,low exports,changing prices,Hispanic,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",hispanic_forgone_wages_l,-30.4373366506684,-29.8723777711121,-29.5485012549371,0.564958879556301,0.323876516174998,1.85613769706718,1.08420065739863,non_zero
non_dac,DAC,BAU historical exports,BAU,historical exports,"",Non-DAC,-0.168394679004793,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",non_dac_sum_cost_2019_pv,259.829610297073,259.829610297073,262.289228979849,0,2.45961868277601,0,0.946627553327673,non_zero
non_dac,DAC,BAU historical exports,BAU,historical exports,"",Non-DAC,-0.168394679004793,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",non_dac_sum_cost_pv,284.261158938666,284.261158938666,287.011303976923,0,2.75014503825702,0,0.967471267803564,non_zero
non_dac,DAC,BAU historical exports,BAU,historical exports,2020 prices,Non-DAC,-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",non_dac_forgone_wages_h,-78.2273065393342,-78.2273065393342,-79.0178139346989,0,-0.790507395364713,0,-1.0105261581098,non_zero
non_dac,DAC,BAU historical exports,BAU,historical exports,2020 prices,Non-DAC,-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",non_dac_forgone_wages_l,-5.66645604894953,-5.66645604894953,-5.35400228836569,0,0.31245376058384,0,5.51409483960903,non_zero
non_dac,DAC,BAU historical exports,BAU,historical exports,changing prices,Non-DAC,-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",non_dac_forgone_wages_h,-100.429695315428,-100.429695315428,-101.497084806221,0,-1.06738949079299,0,-1.06282259190427,non_zero
non_dac,DAC,BAU historical exports,BAU,historical exports,changing prices,Non-DAC,-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",non_dac_forgone_wages_l,-7.98342736783482,-7.98342736783482,-7.56297660694063,0,0.42045076089419,0,5.26654457442907,non_zero
non_dac,DAC,BAU historical production,BAU,historical production,"",Non-DAC,0.00549319314029759,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",non_dac_sum_cost_2019_pv,0,0,0,0,0,,,zero
non_dac,DAC,BAU historical production,BAU,historical production,"",Non-DAC,0.00549319314029759,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",non_dac_sum_cost_pv,0,0,0,0,0,,,zero
non_dac,DAC,BAU historical production,BAU,historical production,2020 prices,Non-DAC,0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",non_dac_forgone_wages_h,0,0,0,0,0,,,zero
non_dac,DAC,BAU historical production,BAU,historical production,2020 prices,Non-DAC,0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",non_dac_forgone_wages_l,0,0,0,0,0,,,zero
non_dac,DAC,BAU historical production,BAU,historical production,changing prices,Non-DAC,0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",non_dac_forgone_wages_h,0,0,0,0,0,,,zero
non_dac,DAC,BAU historical production,BAU,historical production,changing prices,Non-DAC,0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",non_dac_forgone_wages_l,0,0,0,0,0,,,zero
non_dac,DAC,BAU low exports,BAU,low exports,"",Non-DAC,-0.304254909976136,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",non_dac_sum_cost_2019_pv,403.859408329735,405.616672472731,408.15068341089,1.75726414299601,2.53401093815899,0.43511779266543,0.624730468476821,non_zero
non_dac,DAC,BAU low exports,BAU,low exports,"",Non-DAC,-0.304254909976136,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",non_dac_sum_cost_pv,442.198601956145,444.188436728028,446.918506805824,1.98983477188301,2.73007007779597,0.449986671843968,0.614619799179411,non_zero
non_dac,DAC,BAU low exports,BAU,low exports,2020 prices,Non-DAC,-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",non_dac_forgone_wages_h,-137.089432706858,-137.553848347999,-137.767404341168,-0.464415641141017,-0.213555993168995,-0.338768373295474,-0.155252648859898,non_zero
non_dac,DAC,BAU low exports,BAU,low exports,2020 prices,Non-DAC,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",non_dac_forgone_wages_l,-10.0687877945992,-9.80060216558086,-9.22024511274065,0.268185629018339,0.58035705284021,2.66353442429476,5.92164688490662,non_zero
non_dac,DAC,BAU low exports,BAU,low exports,changing prices,Non-DAC,-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",non_dac_forgone_wages_h,-176.139203676657,-176.785574758135,-176.971260756709,-0.646371081478009,-0.185685998574002,-0.36696605184191,-0.105034587142103,non_zero
non_dac,DAC,BAU low exports,BAU,low exports,changing prices,Non-DAC,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",non_dac_forgone_wages_l,-14.1731334899822,-13.8047112143176,-13.062984739776,0.368422275664601,0.741726474541599,2.59944123100942,5.3729952262407,non_zero
non_dac,DAC,LC1 historical exports,LC1,historical exports,"",Non-DAC,-0.550668351511017,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",non_dac_sum_cost_2019_pv,524.783541505313,517.234134383583,512.590644532838,-7.54940712173004,-4.64348985074491,-1.43857543627892,-0.89775394585642,non_zero
